time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
628500,27-10-20 5:16,13.80792374,99.71407827,84.645672,,,176.432485,0,3.1988242,1938.697569,18,5,11.195,211.209389,119.422576,40.9583714,2340.278946,0.671082,-3.35541,0,179.6,2.9,4.4,0,0,1041,1370,1024,778,178.3,-33.3,55,3.74,3.734,3.72,0,0,0,8.63,116.96,176.432485,84.645672,6,P-GPS,
628600,27-10-20 5:16,13.80792407,99.71407687,84.645672,,,176.432485,0,3.1988242,1938.8977,18,5,11.195,211.209389,119.422576,40.9583714,2340.278946,0.447388,-3.35541,0,178.6,2.8,4.4,0,0,1041,1369,1024,778,176.1,-33.3,55,3.74,3.734,3.72,0,0,0,8.63,116.96,176.432485,84.645672,6,P-GPS,
628700,27-10-20 5:16,13.80792445,99.71407544,84.645672,,,176.432485,0,3.3777794,1939.091269,18,5,11.195,211.209389,119.422576,40.9583714,2340.278946,0.447388,-3.35541,0,177.8,2.8,4.3,0,0,1041,1369,1024,778,175,-33.3,55,3.74,3.734,3.72,0,0,0,8.63,116.96,176.432485,84.645672,6,P-GPS,
628800,27-10-20 5:16,13.80792478,99.71407401,84.645672,,,176.432485,0,3.3777794,1939.304524,18,5,11.195,211.209389,119.422576,40.9583714,2340.278946,0.447388,-3.35541,0,176.7,2.6,4.3,0,0,1042,1369,1024,778,173.8,-33.3,55,3.74,3.734,3.72,0,0,0,8.63,116.96,176.432485,84.645672,6,P-GPS,
628900,27-10-20 5:16,13.80792511,99.71407257,84.645672,,,176.432485,0,3.3777794,1939.511217,18,5,11.195,211.209389,119.422576,40.9583714,2340.278946,0.447388,-3.35541,0,175.4,2.7,4.2,0,0,1041,1370,1024,778,172.7,-33.3,55,3.74,3.734,3.72,0,0,0,8.63,116.96,176.432485,84.645672,6,P-GPS,
629000,27-10-20 5:16,13.8079254,99.71407111,84.645672,,,176.432485,0,3.3777794,1939.740876,18,5,11.195,211.209389,119.422576,40.9583714,2340.278946,0.447388,-3.35541,0,174.3,3,4.1,0,0,1041,1370,1024,778,171.5,-33.3,55,3.74,3.734,3.72,0,0,0,8.63,116.96,176.432485,84.645672,6,P-GPS,
629100,27-10-20 5:16,13.80792571,99.71406964,84.645672,,,176.432485,0,3.3777794,1939.960692,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0.447388,-3.35541,0,173.2,3.2,3.8,0,0,1042,1370,1024,775,170.4,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
629200,27-10-20 5:16,13.80792597,99.71406817,84.645672,,,176.432485,0,3.3777794,1940.200193,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0.447388,-3.35541,0,172.2,3.1,3.8,0,0,1042,1370,1024,775,169.2,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
629300,27-10-20 5:16,13.80792625,99.7140667,84.645672,,,176.432485,0,3.35541,1940.433133,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0.223694,-3.35541,0,171.1,2.8,3.4,0,0,1041,1369,1024,777,168.1,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
629400,27-10-20 5:16,13.80792648,99.71406523,84.317588,,,176.104401,0,3.35541,1940.679196,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0.223694,-3.35541,0,169.7,2.4,3.9,0,0,1041,1369,1024,777,166.9,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.104401,84.317588,6,P-GPS,
629500,27-10-20 5:16,13.8079267,99.71406381,84.645672,,,176.432485,0,3.35541,1940.918697,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0.223694,-3.35541,0,168.5,2.4,3.7,0,0,1041,1369,1024,776,165.7,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
629600,27-10-20 5:16,13.80792687,99.71406237,84.645672,,,176.432485,0,3.579104,1941.177884,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0.223694,-3.579104,0,167.4,2.3,3.8,0,0,1041,1369,1024,777,165.7,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
629700,27-10-20 5:16,13.80792706,99.71406085,84.645672,,,176.432485,0,3.579104,1941.446913,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0,-3.579104,0,166.4,2.6,3.6,0,0,1040,1369,1024,778,164.6,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
629800,27-10-20 5:16,13.8079272,99.71405933,84.645672,,,176.432485,0,3.579104,1941.732346,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0,-3.579104,0,165.3,2.6,3.5,0,0,1040,1369,1024,778,162.2,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
629900,27-10-20 5:16,13.80792739,99.7140578,84.645672,,,176.432485,0,3.579104,1942.004655,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0,-3.579104,0,164.1,2.8,3.7,0,0,1040,1369,1024,777,161.1,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
630000,27-10-20 5:16,13.80792751,99.71405629,84.645672,,,176.432485,0,3.579104,1942.290088,18,5,11.389,211.209389,119.422576,40.9583714,2340.278946,0,-3.579104,0,163,3.2,3.6,0,0,1040,1369,1024,778,159.9,-33.3,55,3.738,3.733,3.719,0,0,0,8.694,116.96,176.432485,84.645672,6,P-GPS,
630100,27-10-20 5:16,13.80792765,99.7140547,84.645672,,,176.432485,0,3.579104,1942.591926,18,5,11.324,211.209389,119.422576,40.9583714,2340.278946,0,-3.579104,0,161.7,2.8,3.5,0,0,1040,1369,1024,781,158.8,-33.3,55,3.738,3.733,3.719,0,0,0,8.416,117.14,176.432485,84.645672,6,P-GPS,
630200,27-10-20 5:16,13.80792772,99.71405314,84.645672,,,176.432485,0,3.579104,1942.903605,18,5,11.324,211.209389,119.422576,40.9583714,2340.278946,0,-3.579104,0,160.6,2.7,3.2,0,0,1040,1370,1024,782,157.6,-33.3,55,3.738,3.733,3.719,0,0,0,8.416,117.14,176.432485,84.645672,6,P-GPS,
